Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,10,2078,1504,2535,318.65,0.000%,1.43658,2.38,0.35,1696.0
TOTAL,10,2078,1504,2535,318.65,0.000%,1.43658,2.38,0.35,1696.0
1568746381080,1780,swapi-get-planets,200,OK,Thread Group 1-6,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,454,0,196
1568746381080,454,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-6,,true,,290,126,4,4,http://swapi.co/api/planets/1/,454,0,196
1568746381535,1325,swapi-get-planets-1,200,OK,Thread Group 1-6,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1325,0,717
1568746382081,1477,swapi-get-planets,200,OK,Thread Group 1-8,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,448,0,217
1568746382081,448,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-8,,true,,290,126,4,4,http://swapi.co/api/planets/1/,448,0,217
1568746382531,1027,swapi-get-planets-1,200,OK,Thread Group 1-8,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1026,0,696
1568746381579,2312,swapi-get-planets,200,OK,Thread Group 1-7,text,true,,1696,252,3,3,https://swapi.co/api/planets/1/,453,0,220
1568746381579,453,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-7,,true,,290,126,3,3,http://swapi.co/api/planets/1/,453,0,220
1568746382033,1858,swapi-get-planets-1,200,OK,Thread Group 1-7,text,true,,1406,126,3,3,https://swapi.co/api/planets/1/,1857,0,710
1568746382581,2169,swapi-get-planets,200,OK,Thread Group 1-9,text,true,,1696,252,2,2,https://swapi.co/api/planets/1/,427,0,213
1568746382581,427,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-9,,true,,290,126,2,2,http://swapi.co/api/planets/1/,427,0,213
1568746383008,1742,swapi-get-planets-1,200,OK,Thread Group 1-9,text,true,,1406,126,2,2,https://swapi.co/api/planets/1/,1742,0,702
1568746383075,1869,swapi-get-planets,200,OK,Thread Group 1-10,text,true,,1696,252,1,1,https://swapi.co/api/planets/1/,534,0,249
1568746383075,534,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-10,,true,,290,126,1,1,http://swapi.co/api/planets/1/,534,0,249
1568746383610,1334,swapi-get-planets-1,200,OK,Thread Group 1-10,text,true,,1406,126,1,1,https://swapi.co/api/planets/1/,1334,0,703
1568746478805,2786,swapi-get-planets,200,OK,Thread Group 1-1,text,true,,1696,252,6,6,https://swapi.co/api/planets/1/,972,0,507
1568746478805,972,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-1,,true,,290,126,6,6,http://swapi.co/api/planets/1/,972,0,507
1568746479779,1812,swapi-get-planets-1,200,OK,Thread Group 1-1,text,true,,1406,126,6,6,https://swapi.co/api/planets/1/,1811,0,1164
1568746479308,2576,swapi-get-planets,200,OK,Thread Group 1-2,text,true,,1696,252,6,6,https://swapi.co/api/planets/1/,879,0,469
1568746479308,879,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-2,,true,,290,126,6,6,http://swapi.co/api/planets/1/,879,0,469
1568746480188,1696,swapi-get-planets-1,200,OK,Thread Group 1-2,text,true,,1406,126,6,6,https://swapi.co/api/planets/1/,1696,0,1088
1568746479811,2297,swapi-get-planets,200,OK,Thread Group 1-3,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,786,0,375
1568746479811,786,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-3,,true,,290,126,5,5,http://swapi.co/api/planets/1/,786,0,375
1568746480598,1510,swapi-get-planets-1,200,OK,Thread Group 1-3,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1510,0,921
1568746480310,2107,swapi-get-planets,200,OK,Thread Group 1-4,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,611,0,286
1568746480310,611,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-4,,true,,290,126,5,5,http://swapi.co/api/planets/1/,611,0,286
1568746480922,1495,swapi-get-planets-1,200,OK,Thread Group 1-4,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1495,0,894
1568746480810,2015,swapi-get-planets,200,OK,Thread Group 1-5,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,475,0,220
1568746480810,475,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-5,,true,,290,126,5,5,http://swapi.co/api/planets/1/,475,0,220
1568746481286,1539,swapi-get-planets-1,200,OK,Thread Group 1-5,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1539,0,927
1568746481306,2118,swapi-get-planets,200,OK,Thread Group 1-6,text,true,,1696,252,5,5,https://swapi.co/api/planets/1/,536,0,249
1568746481306,536,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-6,,true,,290,126,5,5,http://swapi.co/api/planets/1/,536,0,249
1568746481843,1581,swapi-get-planets-1,200,OK,Thread Group 1-6,text,true,,1406,126,5,5,https://swapi.co/api/planets/1/,1580,0,982
1568746481812,2111,swapi-get-planets,200,OK,Thread Group 1-7,text,true,,1696,252,4,4,https://swapi.co/api/planets/1/,625,0,200
1568746481812,625,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-7,,true,,290,126,4,4,http://swapi.co/api/planets/1/,625,0,200
1568746482438,1485,swapi-get-planets-1,200,OK,Thread Group 1-7,text,true,,1406,126,4,4,https://swapi.co/api/planets/1/,1484,0,858
1568746482312,1956,swapi-get-planets,200,OK,Thread Group 1-8,text,true,,1696,252,3,3,https://swapi.co/api/planets/1/,520,0,224
1568746482312,520,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-8,,true,,290,126,3,3,http://swapi.co/api/planets/1/,520,0,224
1568746482833,1435,swapi-get-planets-1,200,OK,Thread Group 1-8,text,true,,1406,126,3,3,https://swapi.co/api/planets/1/,1435,0,791
1568746483311,3021,swapi-get-planets,200,OK,Thread Group 1-10,text,true,,1696,252,2,2,https://swapi.co/api/planets/1/,474,0,252
1568746482810,3522,swapi-get-planets,200,OK,Thread Group 1-9,text,true,,1696,252,2,2,https://swapi.co/api/planets/1/,523,0,246
1568746483311,474,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-10,,true,,290,126,2,2,http://swapi.co/api/planets/1/,474,0,252
1568746482810,523,swapi-get-planets-0,301,Moved Permanently,Thread Group 1-9,,true,,290,126,2,2,http://swapi.co/api/planets/1/,523,0,246
1568746483786,2546,swapi-get-planets-1,200,OK,Thread Group 1-10,text,true,,1406,126,2,2,https://swapi.co/api/planets/1/,2545,0,765
1568746483334,2998,swapi-get-planets-1,200,OK,Thread Group 1-9,text,true,,1406,126,2,2,https://swapi.co/api/planets/1/,2997,0,764
